Year,SubRecipientCode,City,State,Mode,Basic Information - Subrecipient Reporter Type,Total Operating Expense,Total Active Revenue Vehicles,Annual Vehicle Revenue Miles,Total Unlinked Passenger Trips
2018,4R03-40945,Eatonton,GA,All,Rural Reporter,"$230,687",3.0,96986.0,14090.0
2018,4R03-40946,Gray,GA,All,Rural Reporter,"$152,333",3.0,56767.0,4913.0
2018,4R03-40951,Waynesboro,GA,All,Rural Reporter,"$287,020",8.0,168523.0,30685.0
2018,4R03-40956,Eastman,GA,All,Rural Reporter,"$185,586",3.0,77087.0,8491.0
2018,4R03-40961,Lincolnton,GA,All,Rural Reporter,"$83,268",3.0,57688.0,12648.0
2018,4R03-40964,Adel,GA,All,Rural Reporter,"$386,280",6.0,290349.0,44860.0
2018,4R03-40967,Valdosta,GA,All,Rural Reporter,"$518,448",8.0,298724.0,55031.0
2018,4R03-40977,Louisville,GA,All,Rural Reporter,"$357,097",5.0,180438.0,33504.0
2018,4R03-40985,Homer,GA,All,Rural Reporter,"$109,312",2.0,61450.0,4126.0
2018,4R03-40994,Clarkesville,GA,All,Rural Reporter,"$111,060",2.0,66615.0,14300.0
2018,4R03-41001,Atlanta,GA,All,Rural Reporter,,,497109.0,34708.0
2018,4R03-41007,Trenton,GA,All,Rural Reporter,"$290,183",4.0,105006.0,25007.0
2018,4R03-41008,Millen,GA,All,Rural Reporter,"$51,530",1.0,24681.0,2699.0
2018,4R03-41012,Summerville,GA,All,Rural Reporter,"$144,022",3.0,72323.0,12002.0
2018,4R03-41016,Quitman,GA,All,Rural Reporter,"$261,657",4.0,182183.0,25724.0
2018,4R03-41017,Vienna,GA,All,Rural Reporter,"$507,944",6.0,353057.0,34775.0
2018,4R03-41018,Ellijay,GA,All,Rural Reporter,"$218,356",4.0,109885.0,23642.0
2018,4R03-41019,LaGrange,GA,All,Rural Reporter,"$224,293",8.0,154380.0,54388.0
2018,4R03-41021,Elberton,GA,All,Rural Reporter,"$251,625",4.0,147338.0,12149.0
2018,4R03-41026,Blue Ridge,GA,All,Rural Reporter,"$265,969",7.0,105428.0,25414.0
2018,4R03-41027,Cartersville,GA,All,Rural Reporter,"$560,152",8.0,255162.0,49849.0
2018,4R03-41033,Hiawassee,GA,All,Rural Reporter,"$90,321",2.0,47155.0,3779.0
2018,4R03-41035,Cedartown,GA,All,Rural Reporter,"$57,762",1.0,18879.0,7917.0
2018,4R03-41036,Ashburn,GA,All,Rural Reporter,"$158,708",3.0,92030.0,21003.0
2018,4R03-41040,Chatsworth,GA,All,Rural Reporter,"$290,470",7.0,167233.0,36240.0
2018,4R03-41041,Greensboro,GA,All,Rural Reporter,"$303,702",5.0,233826.0,35690.0
2018,4R03-41046,Crawfordville,GA,All,Rural Reporter,"$52,528",2.0,31014.0,4856.0
2018,4R03-41055,Thomson,GA,All,Rural Reporter,"$261,691",4.0,121625.0,46313.0
2018,4R03-41057,Dawsonville,GA,All,Rural Reporter,"$256,441",4.0,90685.0,20067.0
2018,4R03-41062,Sparta,GA,All,Rural Reporter,"$137,473",3.0,116326.0,24755.0
2018,4R03-41065,Jeffersonville,GA,All,Rural Reporter,"$115,680",1.0,59597.0,7734.0
2018,4R03-41074,Gibson,GA,All,Rural Reporter,"$82,256",2.0,37680.0,5859.0
2018,4R03-41077,Butler,GA,All,Rural Reporter,"$219,842",3.0,143047.0,14975.0
2018,4R03-41078,Madison,GA,All,Rural Reporter,"$322,390",5.0,135518.0,32482.0
2018,4R03-41085,Buchanan,GA,All,Rural Reporter,"$189,369",5.0,94481.0,6147.0
2018,4R03-41086,Ringgold,GA,All,Rural Reporter,"$564,941",9.0,155127.0,24952.0
2018,4R03-41088,Cumming,GA,All,Rural Reporter,"$379,269",6.0,194151.0,17915.0
2018,4R03-41099,McRae,GA,All,Rural Reporter,"$132,593",2.0,37787.0,13698.0
2018,4R03-41103,Alamo,GA,All,Rural Reporter,"$122,029",2.0,36369.0,3533.0
2018,4R03-41104,Talbotton,GA,All,Rural Reporter,"$385,449",5.0,194912.0,20038.0
2018,4R03-41108,Americus,GA,All,Rural Reporter,"$1,058,373",13.0,831025.0,56514.0
2018,4R03-41110,Jasper,GA,All,Rural Reporter,"$254,002",4.0,74442.0,29872.0
2018,4R03-41112,Darien,GA,All,Rural Reporter,"$4,062,651",62.0,1766266.0,217266.0
2018,4R03-41126,Blackshear,GA,All,Rural Reporter,"$299,456",10.0,179617.0,15316.0
2018,4R03-41128,Nashville,GA,All,Rural Reporter,"$128,414",2.0,109864.0,14228.0
2018,4R03-41133,Newnan,GA,All,Rural Reporter,"$401,863",6.0,232833.0,59868.0
2018,4R03-41138,Dalton,GA,All,Rural Reporter,"$655,749",10.0,236812.0,54936.0
2018,4R03-41139,Evans,GA,All,Rural Reporter,"$582,861",10.0,272627.0,77140.0
2018,4R03-41140,Ft Gaines,GA,All,Rural Reporter,"$310,566",4.0,208940.0,19448.0
2018,4R03-41142,Jesup,GA,All,Rural Reporter,"$460,330",11.0,352477.0,75133.0
2018,4R03-41144,Hartwell,GA,All,Rural Reporter,"$120,172",2.0,59596.0,13378.0
2018,4R03-41145,Blairsville,GA,All,Rural Reporter,"$78,222",2.0,42816.0,6212.0
2018,4R03-41147,Alma,GA,All,Rural Reporter,"$104,085",2.0,59469.0,8482.0
2018,4R03-41149,Americus,GA,All,Rural Reporter,"$221,795",3.0,67279.0,18942.0
2018,4R03-41154,Jefferson,GA,All,Rural Reporter,"$198,097",3.0,169262.0,16200.0
2018,4R03-41155,Social Circle,GA,All,Rural Reporter,"$123,280",2.0,28497.0,8988.0
2018,4R03-41156,Abbeville,GA,All,Rural Reporter,"$170,185",3.0,210447.0,9669.0
2018,4R03-41158,Dahlonega,GA,All,Rural Reporter,"$168,843",2.0,35795.0,5443.0
2018,4R03-41163,Calhoun,GA,All,Rural Reporter,"$229,083",3.0,66500.0,18592.0
2018,4R03-41168,Washington,GA,All,Rural Reporter,"$192,881",3.0,101114.0,14442.0
2018,4R03-41171,Chickamauga,GA,All,Rural Reporter,"$655,880",12.0,414695.0,31651.0
2018,4R03-41176,Roberta,GA,All,Rural Reporter,"$123,760",3.0,62633.0,2855.0
2018,4R03-41177,Camilla,GA,All,Rural Reporter,"$5,426,848",73.0,2915754.0,446131.0
2018,4R03-41185,Thomasville,GA,All,Rural Reporter,"$1,014,817",16.0,474917.0,141923.0
2018,4R03-41190,Dallas,GA,All,Rural Reporter,"$253,032",4.0,151856.0,14779.0
2018,4R03-41196,Cochran,GA,All,Rural Reporter,"$112,690",3.0,50632.0,6967.0
2018,4R03-44936,Nahunta,GA,All,Rural Reporter,"$52,035",1.0,36021.0,1512.0
2018,4R03-44937,Fitzgerald,GA,All,Rural Reporter,"$473,225",6.0,286922.0,28025.0
2018,4R03-60208,Dallas,TX,All,Rural Reporter,,,4429771.0,240673.0
2018,4R04-40909,Jackson,KY,All,Rural Reporter,"$828,027",19.0,391513.0,38101.0
2018,4R04-40941,Mt. Vernon,KY,All,Rural Reporter,"$11,763,483",263.0,7473947.0,1133732.0
2018,4R04-40948,Frankfort,KY,All,Rural Reporter,"$5,474,407",99.0,2309496.0,426987.0
2018,4R04-40953,Hopkinsville,KY,All,Rural Reporter,"$4,657,533",109.0,2282011.0,386722.0
2018,4R04-40971,Flemingsburg,KY,All,Rural Reporter,"$1,343,539",78.0,1132472.0,62813.0
2018,4R04-40972,West Liberty,KY,All,Rural Reporter,"$171,362",7.0,104810.0,6944.0
2018,4R04-40979,Richmond,KY,All,Rural Reporter,"$2,043,975",55.0,866614.0,221622.0
2018,4R04-40997,Owenton,KY,All,Rural Reporter,"$475,641",21.0,279024.0,19540.0
2018,4R04-41006,Prestonsburg,KY,All,Rural Reporter,"$5,272,236",72.0,3227369.0,301729.0
2018,4R04-41013,Paducah,KY,All,Rural Reporter,"$3,979,957",63.0,1484860.0,313374.0
2018,4R04-41023,Manchester,KY,All,Rural Reporter,"$4,295,850",142.0,2220894.0,289530.0
2018,4R04-41032,Maysville,KY,All,Rural Reporter,"$274,670",7.0,75310.0,32436.0
2018,4R04-41053,Murray,KY,All,Rural Reporter,"$1,171,367",32.0,632151.0,125033.0
2018,4R04-41083,Glasgow,KY,All,Rural Reporter,"$97,196",2.0,33975.0,7589.0
2018,4R04-41090,Louisville,KY,All,Rural Reporter,"$2,791,147",83.0,1178474.0,149071.0
2018,4R04-41094,Olive Hill,KY,All,Rural Reporter,"$1,005,938",20.0,544842.0,64072.0
2018,4R04-41098,Harlan,KY,All,Rural Reporter,"$1,300,549",52.0,817755.0,46445.0
2018,4R04-41120,Frankfort,KY,All,Rural Reporter,"$1,314,490",29.0,333336.0,159108.0
2018,4R04-41165,Lebanon,KY,All,Rural Reporter,"$2,808,505",70.0,1747525.0,130051.0
2018,4R04-41179,Fulton,KY,All,Rural Reporter,"$2,516,260",48.0,1324404.0,171371.0
2018,4R04-44939,Carrollton,KY,All,Rural Reporter,"$93,968",2.0,32238.0,1507.0
2018,4R05-40916,Ashland,MS,All,Rural Reporter,"$501,179",20.0,306973.0,107733.0
2018,4R05-40922,D'Lo,MS,All,Rural Reporter,"$573,893",20.0,486222.0,39431.0
2018,4R05-40935,Clarksdale,MS,All,Rural Reporter,,,638912.0,73467.0
2018,4R05-40955,Jackson,MS,All,Rural Reporter,"$572,190",16.0,317038.0,47376.0
2018,4R05-40957,Vicksburg,MS,All,Rural Reporter,"$770,926",21.0,257779.0,76538.0
2018,4R05-40969,Canton,MS,All,Rural Reporter,"$656,708",11.0,169726.0,65293.0
2018,4R05-40987,Hazlehurst,MS,All,Rural Reporter,"$522,828",19.0,369709.0,56788.0
2018,4R05-41024,Itta Bena,MS,All,Rural Reporter,"$738,682",32.0,260601.0,51967.0
2018,4R05-41030,MSU,MS,All,Rural Reporter,"$2,528,319",39.0,606661.0,613851.0
2018,4R05-41039,Booneville,MS,All,Rural Reporter,"$976,805",36.0,654282.0,202342.0
2018,4R05-41044,Richton,MS,All,Rural Reporter,"$1,682,910",29.0,1266690.0,102360.0
2018,4R05-41051,Prentiss,MS,All,Rural Reporter,"$573,393",15.0,823548.0,48364.0
2018,4R05-41052,Oxford,MS,All,Rural Reporter,"$3,022,012",30.0,937126.0,1369285.0
2018,4R05-41096,Port Gibson,MS,All,Rural Reporter,"$1,157,555",26.0,869425.0,110208.0
2018,4R05-41121,Natchez,MS,All,Rural Reporter,"$1,496,750",35.0,544680.0,67742.0
2018,4R05-41183,Clarksdale,MS,All,Rural Reporter,"$1,690,240",37.0,931619.0,241966.0
2018,4R05-41192,Cleveland,MS,All,Rural Reporter,"$2,048,312",68.0,1959158.0,236215.0
2018,4R05-44928,Hattiesburg,MS,All,Rural Reporter,"$882,130",12.0,439856.0,39554.0
2018,4R05-44940,Tupelo,MS,All,Rural Reporter,"$591,198",15.0,353744.0,82099.0
2018,4R06-40913,Robbinsville,NC,All,Rural Reporter,"$539,426",9.0,289720.0,37343.0
2018,4R06-40915,Kenansville,NC,All,Rural Reporter,"$600,184",14.0,522412.0,53454.0
2018,4R06-40918,North Wilkesboro,NC,All,Rural Reporter,"$1,233,134",24.0,777167.0,112804.0
2018,4R06-40921,Asheboro,NC,All,Rural Reporter,"$1,586,059",33.0,584039.0,103270.0
2018,4R06-40929,Reidsville,NC,All,Rural Reporter,"$2,037,007",29.0,878488.0,141003.0
2018,4R06-40933,Clinton,NC,All,Rural Reporter,"$1,449,813",20.0,764447.0,84605.0
2018,4R06-40934,Columbus,NC,All,Rural Reporter,"$675,749",15.0,400287.0,61776.0
2018,4R06-40938,Burgaw,NC,All,Rural Reporter,"$631,281",10.0,359746.0,36689.0
2018,4R06-40942,Lincolnton,NC,All,Rural Reporter,"$1,057,639",19.0,579871.0,86466.0
2018,4R06-40943,Smithfield,NC,All,Rural Reporter,"$2,489,326",31.0,1136221.0,185517.0
2018,4R06-40944,Morehead City,NC,All,Rural Reporter,"$1,059,713",17.0,517410.0,106856.0
2018,4R06-40947,Gatesville,NC,All,Rural Reporter,"$412,191",9.0,340449.0,34759.0
2018,4R06-40959,Plymouth,NC,All,Rural Reporter,"$435,303",8.0,116630.0,28542.0
2018,4R06-40976,Marshall,NC,All,Rural Reporter,"$503,967",12.0,223528.0,23115.0
2018,4R06-40983,Spindale,NC,All,Rural Reporter,"$921,529",26.0,466768.0,94018.0
2018,4R06-40984,Hendersonville,NC,All,Rural Reporter,"$710,402",14.0,154759.0,39113.0
2018,4R06-40990,Williamston,NC,All,Rural Reporter,"$566,524",13.0,247532.0,43332.0
2018,4R06-40996,Yanceyville,NC,All,Rural Reporter,"$391,496",10.0,276344.0,46091.0
2018,4R06-41004,Pittsboro,NC,All,Rural Reporter,"$1,575,438",26.0,1112988.0,155707.0
2018,4R06-41010,Roxboro,NC,All,Rural Reporter,"$693,924",14.0,311677.0,72820.0
2018,4R06-41025,Charlotte,NC,All,Rural Reporter,,,369233.0,15983.0
2018,4R06-41028,Laurinburg,NC,All,Rural Reporter,"$296,640",9.0,178062.0,37998.0
2018,4R06-41029,West Jefferson,NC,All,Rural Reporter,"$1,200,797",21.0,810682.0,78827.0
2018,4R06-41031,Snow Hill,NC,All,Rural Reporter,"$365,367",8.0,160452.0,31087.0
2018,4R06-41034,Washington,NC,All,Rural Reporter,"$627,869",12.0,321360.0,49812.0
2018,4R06-41038,Swan Quarter,NC,All,Rural Reporter,"$326,463",9.0,183364.0,29805.0
2018,4R06-41043,Bakersville,NC,All,Rural Reporter,"$598,197",15.0,359404.0,72817.0
2018,4R06-41045,Manteo,NC,All,Rural Reporter,"$495,373",10.0,304364.0,21622.0
2018,4R06-41048,Henderson,NC,All,Rural Reporter,"$3,326,263",52.0,2098728.0,291649.0
2018,4R06-41058,Bolivia,NC,All,Rural Reporter,"$735,259",18.0,570203.0,103020.0
2018,4R06-41064,Carthage,NC,All,Rural Reporter,"$895,609",21.0,419081.0,54581.0
2018,4R06-41066,Bryson City,NC,All,Rural Reporter,"$385,392",8.0,133367.0,26278.0
2018,4R06-41069,Murphy,NC,All,Rural Reporter,"$540,713",14.0,239568.0,57559.0
2018,4R06-41082,Shelby,NC,All,Rural Reporter,"$1,861,333",25.0,669933.0,111981.0
2018,4R06-41111,Elizabeth City,NC,All,Rural Reporter,"$1,851,095",29.0,833330.0,135441.0
2018,4R06-41113,Wadesboro,NC,All,Rural Reporter,"$890,044",15.0,358629.0,49990.0
2018,4R06-41115,Brevard,NC,All,Rural Reporter,"$354,275",11.0,128886.0,30186.0
2018,4R06-41119,Lillington,NC,All,Rural Reporter,"$1,472,005",26.0,858596.0,110289.0
2018,4R06-41124,Rockingham,NC,All,Rural Reporter,"$525,094",12.0,401662.0,66853.0
2018,4R06-41127,Boone,NC,All,Rural Reporter,"$3,592,439",41.0,870315.0,1825969.0
2018,4R06-41130,Newland,NC,All,Rural Reporter,"$753,003",12.0,360482.0,36174.0
2018,4R06-41131,Rich Square,NC,All,Rural Reporter,"$1,133,266",26.0,547313.0,89508.0
2018,4R06-41134,Boonville,NC,All,Rural Reporter,"$4,567,040",62.0,1490955.0,187965.0
2018,4R06-41137,Sparta,NC,All,Rural Reporter,"$417,150",12.0,246162.0,24446.0
2018,4R06-41143,Burnsville,NC,All,Rural Reporter,"$433,433",12.0,220097.0,39018.0
2018,4R06-41150,Sanford,NC,All,Rural Reporter,"$838,241",18.0,457940.0,104278.0
2018,4R06-41160,Hayesville,NC,All,Rural Reporter,"$626,518",14.0,250339.0,28073.0
2018,4R06-41162,Kinston,NC,All,Rural Reporter,"$1,043,043",18.0,625988.0,104848.0
2018,4R06-41166,Elizabethtown,NC,All,Rural Reporter,"$407,280",9.0,120082.0,45259.0
2018,4R06-41167,Sylva,NC,All,Rural Reporter,"$677,712",13.0,223063.0,40829.0
2018,4R06-41172,Whiteville,NC,All,Rural Reporter,"$890,497",18.0,566878.0,60452.0
2018,4R06-41181,Albemarle,NC,All,Rural Reporter,"$946,171",17.0,302293.0,84296.0
2018,4R06-41187,Lumberton,NC,All,Rural Reporter,"$1,028,403",15.0,360692.0,85926.0
2018,4R06-41191,Franklin,NC,All,Rural Reporter,"$751,849",16.0,377108.0,54794.0
2018,4R06-44931,Wilson,NC,All,Rural Reporter,"$2,450,204",22.0,648600.0,178018.0
2018,4R06-60208,Dallas,TX,All,Rural Reporter,,,885582.0,64661.0
2018,4R07-40235,Aiken,SC,All,Rural Reporter,"$851,224",18.0,346770.0,52888.0
2018,4R07-40952,Kingstree,SC,All,Rural Reporter,"$1,823,166",44.0,1045759.0,228689.0
2018,4R07-40974,Bamberg,SC,All,Rural Reporter,"$1,346,522",27.0,901148.0,88873.0
2018,4R07-40988,Edgefield,SC,All,Rural Reporter,"$649,947",16.0,466639.0,49048.0
2018,4R07-41002,Barnwell,SC,All,Rural Reporter,"$978,814",20.0,729974.0,90180.0
2018,4R07-41003,Winnsboro,SC,All,Rural Reporter,"$633,775",12.0,247714.0,33245.0
2018,4R07-41022,Newberry,SC,All,Rural Reporter,"$858,160",21.0,516962.0,64070.0
2018,4R07-41042,McCormick,SC,All,Rural Reporter,"$521,273",14.0,310906.0,30543.0
2018,4R07-41092,Bluffton,SC,All,Rural Reporter,"$2,961,676",31.0,683604.0,299157.0
2018,4R07-41146,Chester,SC,All,Rural Reporter,"$702,742",17.0,426168.0,56279.0
2018,4R07-41197,Columbia,SC,All,Rural Reporter,,,,
2018,4R08-40954,Mt. Pleasant,TN,All,Rural Reporter,"$6,841,047",183.0,2592360.0,307395.0
2018,4R08-40978,Cookeville,TN,All,Rural Reporter,"$5,571,740",94.0,2904170.0,266365.0
2018,4R08-40989,Dunlap,TN,All,Rural Reporter,"$3,833,161",102.0,2166645.0,174463.0
2018,4R08-41020,Covington,TN,All,Rural Reporter,"$2,182,745",53.0,1040401.0,101898.0
2018,4R08-41102,Gatlinburg,TN,All,Rural Reporter,"$1,411,276",21.0,295232.0,698439.0
2018,4R08-41106,Martin,TN,All,Rural Reporter,"$4,751,766",106.0,3644535.0,291238.0
2018,4R08-41136,Pigeon Forge,TN,All,Rural Reporter,"$2,671,321",39.0,507947.0,2967741.0
2018,4R08-41151,Henderson,TN,All,Rural Reporter,"$3,390,048",89.0,2141727.0,183382.0
2018,4R09-40958,Orocovis,PR,All,Rural Reporter,"$39,452",2.0,18782.0,16043.0
2018,4R09-40991,Utuado,PR,All,Rural Reporter,"$24,300",1.0,12976.0,2801.0
2018,4R09-41182,Comerio,PR,All,Rural Reporter,"$126,277",6.0,37849.0,42019.0
2018,4R09-44941,Jayuya,PR,All,Rural Reporter,"$71,982",7.0,31957.0,1704.0
2018,4R09-44942,Coamo,PR,All,Rural Reporter,"$74,051",6.0,20202.0,1228.0
2018,4R09-44943,Vieques,PR,All,Rural Reporter,"$71,773",3.0,38728.0,2160.0
2018,5R01-50219,Ottawa,IL,All,Rural Reporter,"$1,199,716",24.0,417270.0,49786.0
2018,5R01-50221,Greenville,IL,All,Rural Reporter,"$665,960",18.0,263384.0,42088.0
2018,5R01-50223,Danville,IL,All,Rural Reporter,"$1,297,971",19.0,301961.0,61710.0
2018,5R01-50232,Macomb,IL,All,Rural Reporter,"$2,325,740",49.0,537243.0,1101164.0
2018,5R01-50234,Mt. Carroll,IL,All,Rural Reporter,"$283,960",11.0,217130.0,11039.0
2018,5R01-50237,Rock Island,IL,All,Rural Reporter,"$364,055",14.0,109276.0,10376.0
2018,5R01-50250,Dixon,IL,All,Rural Reporter,"$1,275,248",27.0,682105.0,86369.0
2018,5R01-50252,Carlinville,IL,All,Rural Reporter,"$1,241,043",38.0,820369.0,74980.0
2018,5R01-50253,Morris,IL,All,Rural Reporter,"$543,624",8.0,194604.0,16761.0
2018,5R01-50258,Quincy,IL,All,Rural Reporter,"$2,885,563",29.0,629951.0,336960.0
2018,5R01-50263,Princeton,IL,All,Rural Reporter,"$1,590,011",26.0,604526.0,64523.0
2018,5R01-50269,Urbana,IL,All,Rural Reporter,"$685,536",12.0,389202.0,26134.0
2018,5R01-50283,Monmouth,IL,All,Rural Reporter,"$634,612",15.0,132006.0,55248.0
2018,5R01-50301,Cambridge,IL,All,Rural Reporter,"$651,253",16.0,325499.0,50147.0
2018,5R01-50304,Lewistown,IL,All,Rural Reporter,"$382,582",8.0,74555.0,25631.0
2018,5R01-50312,Peoria,IL,All,Rural Reporter,"$946,914",17.0,472485.0,27941.0
2018,5R01-50315,Vienna,IL,All,Rural Reporter,"$3,721,791",71.0,1738856.0,150430.0
2018,5R01-50327,Centralia,IL,All,Rural Reporter,"$8,824,703",147.0,2195000.0,522623.0
2018,5R01-50328,Kankakee,IL,All,Rural Reporter,"$638,099",15.0,232303.0,36704.0
2018,5R01-50329,Eureka,IL,All,Rural Reporter,"$446,856",7.0,302136.0,13966.0
2018,5R01-50338,Bloomington,IL,All,Rural Reporter,"$2,322,475",44.0,671230.0,130113.0
2018,5R01-50339,Sparta,IL,All,Rural Reporter,"$504,112",31.0,169793.0,9827.0
2018,5R01-50345,Effingham,IL,All,Rural Reporter,"$514,388",10.0,164184.0,32515.0
2018,5R01-50352,Yorkville,IL,All,Rural Reporter,"$1,430,528",18.0,266350.0,29105.0
2018,5R01-50364,Galena,IL,All,Rural Reporter,"$887,378",21.0,304881.0,42410.0
2018,5R01-50385,Carthage,IL,All,Rural Reporter,"$163,829",9.0,85033.0,7971.0
2018,5R01-50411,Lincoln,IL,All,Rural Reporter,"$304,256",15.0,51440.0,7062.0
2018,5R01-50412,Freeport,IL,All,Rural Reporter,"$1,351,282",19.0,447582.0,99124.0
2018,5R01-50414,Jacksonville,IL,All,Rural Reporter,"$1,640,845",56.0,571282.0,104224.0
2018,5R01-50420,Pekin,IL,All,Rural Reporter,"$780,086",21.0,503061.0,43395.0
2018,5R01-50425,Monticello,IL,All,Rural Reporter,"$873,212",14.0,716221.0,80055.0
2018,5R01-50447,Charleston,IL,All,Rural Reporter,"$997,255",22.0,369518.0,75217.0
2018,5R01-50458,Morrison,IL,All,Rural Reporter,"$751,464",18.0,283384.0,46620.0
2018,5R01-50496,Shelbyville,IL,All,Rural Reporter,"$1,794,529",43.0,621259.0,112781.0
2018,5R01-50502,Galesburg,IL,All,Rural Reporter,"$1,700,772",18.0,324042.0,149260.0
2018,5R01-55307,Springfield,IL,All,Rural Reporter,"$480,718",15.0,67129.0,3922.0
2018,5R01-55313,Lacon,IL,All,Rural Reporter,"$233,099",9.0,135289.0,7301.0
2018,5R01-55315,Tuscola,IL,All,Rural Reporter,"$205,530",4.0,90922.0,11136.0
2018,5R01-55316,Jerseyville,IL,All,Rural Reporter,"$425,143",15.0,162177.0,29802.0
2018,5R02-40469,Louisville,KY,All,Rural Reporter,,,617090.0,34643.0
2018,5R02-50230,Lebanon,IN,All,Rural Reporter,"$682,304",20.0,247827.0,25332.0
2018,5R02-50246,Plymouth,IN,All,Rural Reporter,"$461,571",11.0,229451.0,26246.0
2018,5R02-50248,Angola,IN,All,Rural Reporter,"$357,573",10.0,128896.0,14181.0
2018,5R02-50249,Richmond,IN,All,Rural Reporter,"$1,164,102",19.0,306570.0,216787.0
2018,5R02-50254,Mitchell,IN,All,Rural Reporter,"$36,461",3.0,4691.0,2630.0
2018,5R02-50272,Anderson,IN,All,Rural Reporter,"$446,554",11.0,161621.0,18020.0
2018,5R02-50276,Washington,IN,All,Rural Reporter,"$2,971,696",131.0,1809166.0,190467.0
2018,5R02-50280,Rushville,IN,All,Rural Reporter,"$213,547",5.0,78845.0,9357.0
2018,5R02-50281,LOGANSPORT,IN,All,Rural Reporter,"$1,536,522",32.0,831188.0,151482.0
2018,5R02-50289,WARSAW,IN,All,Rural Reporter,"$816,886",14.0,243225.0,58809.0
2018,5R02-50302,WASHINGTON,IN,All,Rural Reporter,"$116,475",3.0,28426.0,13997.0
2018,5R02-50305,LaGrange,IN,All,Rural Reporter,"$893,210",18.0,526522.0,48843.0
2018,5R02-50307,YORKTOWN,IN,All,Rural Reporter,"$1,133,248",24.0,345627.0,45151.0
2018,5R02-50308,ELLETTSVILLE,IN,All,Rural Reporter,"$1,372,277",32.0,456963.0,77051.0
2018,5R02-50324,Dillsboro,IN,All,Rural Reporter,"$1,736,953",35.0,758105.0,82215.0
2018,5R02-50330,Auburn,IN,All,Rural Reporter,"$572,221",13.0,270807.0,27768.0
2018,5R02-50347,Corydon,IN,All,Rural Reporter,"$888,444",33.0,319160.0,29472.0
2018,5R02-50354,Huntingburg,IN,All,Rural Reporter,"$184,242",3.0,23191.0,10399.0
2018,5R02-50358,New Castle,IN,All,Rural Reporter,"$444,640",8.0,48274.0,31882.0
2018,5R02-50361,Huntington,IN,All,Rural Reporter,"$646,842",20.0,322338.0,41743.0
2018,5R02-50365,Lafayette,IN,All,Rural Reporter,"$105,141",8.0,15984.0,4623.0
2018,5R02-50387,LIBERTY,IN,All,Rural Reporter,"$508,214",12.0,265741.0,30461.0
2018,5R02-50389,Paoli,IN,All,Rural Reporter,"$418,998",16.0,210881.0,18890.0
2018,5R02-50392,VINCINNES,IN,All,Rural Reporter,"$769,008",21.0,279819.0,82850.0
2018,5R02-50399,Connersville,IN,All,Rural Reporter,"$439,075",11.0,195483.0,36949.0
2018,5R02-50403,Bluffton,IN,All,Rural Reporter,"$565,020",13.0,187201.0,40012.0
2018,5R02-50407,BEDFORD,IN,All,Rural Reporter,"$605,608",8.0,74903.0,36616.0
2018,5R02-50422,Kendalville,IN,All,Rural Reporter,"$728,468",21.0,461413.0,29668.0
2018,5R02-50441,WABASH,IN,All,Rural Reporter,"$565,112",10.0,172812.0,24898.0
2018,5R02-50444,Monticello,IN,All,Rural Reporter,"$317,519",8.0,82142.0,13278.0
2018,5R02-50454,Peru,IN,All,Rural Reporter,"$523,112",13.0,287995.0,48626.0
2018,5R02-50468,Columbia City,IN,All,Rural Reporter,"$550,717",16.0,210531.0,36456.0
2018,5R02-50483,Brookville,IN,All,Rural Reporter,"$447,783",16.0,247352.0,27297.0
2018,5R02-50484,Rochester,IN,All,Rural Reporter,"$508,921",11.0,230371.0,41413.0
2018,5R02-50485,Marion,IN,All,Rural Reporter,"$1,291,888",12.0,218810.0,272096.0
2018,5R02-50493,Terre Haute,IN,All,Rural Reporter,"$331,792",9.0,107169.0,12926.0
2018,5R02-50499,FRANKFORT,IN,All,Rural Reporter,"$436,827",11.0,110233.0,41625.0
2018,5R02-50501,Seymour,IN,All,Rural Reporter,"$372,772",8.0,115659.0,38968.0
2018,5R02-55309,Parma,OH,All,Rural Reporter,,,533210.0,50621.0
2018,5R02-55310,Monon,IN,All,Rural Reporter,"$1,054,906",42.0,556505.0,58799.0
2018,5R03-50217,East Tawas,MI,All,Rural Reporter,"$508,050",8.0,199786.0,34777.0
2018,5R03-50224,Caro,MI,All,Rural Reporter,"$963,180",18.0,204651.0,59122.0
2018,5R03-50225,Bay City,MI,All,Rural Reporter,"$502,248",12.0,320527.0,38441.0
2018,5R03-50227,Owosso,MI,All,Rural Reporter,"$1,176,989",17.0,726124.0,96785.0
2018,5R03-50233,Alpena,MI,All,Rural Reporter,"$1,662,797",39.0,522578.0,137264.0
2018,5R03-50240,Manistique,MI,All,Rural Reporter,"$819,406",12.0,228435.0,51638.0
2018,5R03-50241,Sault Ste Marie,MI,All,Rural Reporter,"$3,478,147",15.0,294274.0,857720.0
2018,5R03-50242,PRUDENVILLE,MI,All,Rural Reporter,"$2,025,828",25.0,567167.0,88362.0
2018,5R03-50244,Mt. Pleasant,MI,All,Rural Reporter,"$5,755,667",51.0,1321076.0,525736.0
